"","KP191526","KP191527","KP191525","KP191529","KJ417843","KP191493","KP191494","KP191501","KC316014","JN380810","JN380809","JN380808","JX093684","JX093699","KP757174","KP979771","JQ065930","AY422782","AY871813","EU282328","FJ687475","JX093618","JN379472","JN638329","JF297570","JN092553","JN544414","JN030343","AB550408","JX556922","JQ403524","JX476032","JF968043","JF968044","JN832500","JN832506","JN568248","JN415532","JN575585","JN575591","JX556940","JQ013408","HM210481","JF967762","JX402209","JF967773","JF967786","JF967792","DQ181846","DQ181856","AY732464","DQ181807","DQ518639","DQ518642","DQ518643","DQ917242","DQ917244","EU045312","EF436279","GQ139573","AM746226","EU005258","AB111086","AB111452","FJ931535","AF425622","AF425625","AF425627","AF425612","AF425619","HM237348","JF297573","JF297574","JF297578","JN029812","JN196578","JF804032","JF804036","EU448410","EU448419","FJ807632","FJ807634","FJ807635","FJ807637","FJ807638","FJ807639","KP858119","KT012508","KJ939388","KJ939367","KJ939402","KM216699","JQ686066","JQ686058","AB915384","KJ806918","KJ806910","KT175137","KC848581","KC848580","KF752596","KM279408","AB873104","KJ415093","KF364513","HQ336219","KM651778","JQ993232","JN036390","JF804049","DQ518674","KF041250","DQ453981","AB111085","AY338493","AY676385","AY676407","KF709426","JQ686069","JN030191","JF968094","JF968113","HM348831","JN544412","KR779789","KM222447","KM216708","AY484646","KP191499","KM222448"
"JN092553",0.0681051921780176,0.0546190155091032,0.0640593391773432,0.0728253540121375,0.0883344571813891,0.0876601483479433,0.0944032366824006,0.0903573836817262,0.101820633850303,0.0971004720161834,0.095751854349292,0.0896830748482805,0.120026972353338,0.111260957518543,0.0883344571813891,0.0890087660148348,0.118004045853001,0.126770060687795,0.0930546190155092,0.119352663519892,0.132838840188806,0.0815913688469319,0.120701281186784,0.115981119352664,0.119352663519892,0,0.0472016183412003,0.103169251517195,0.116655428186109,0.0512474713418746,0.0930546190155092,0.0424814565070802,0.112609575185435,0.0917060013486176,0.0465273095077545,0.0350640593391773,0.095751854349292,0.107215104517869,0.0512474713418746,0.0465273095077545,0.0458530006743089,0.105192178017532,0.113283884018881,0.0411328388401888,0.112609575185435,0.0451786918408631,0.0606877950101147,0.0573162508428861,0.103843560350641,0.0896830748482805,0.116655428186109,0.0950775455158462,0.100472016183412,0.109912339851652,0.0883344571813891,0.0903573836817262,0.0842886041807148,0.102494942683749,0.0391099123398516,0.0357383681726231,0.103843560350641,0.107215104517869,0.0492245448415374,0.0923803101820634,0.0991233985165205,0.111260957518543,0.121375590020229,0.113283884018881,0.120026972353338,0.111260957518543,0.0546190155091032,0.120026972353338,0.124747134187458,0.123398516520566,0.119352663519892,0.0930546190155092,0.0883344571813891,0.104517869184086,0.115981119352664,0.101146325016858,0.0991233985165205,0.101820633850303,0.101820633850303,0.103843560350641,0.0937289278489548,0.101820633850303,0.126770060687795,0.0950775455158462,0.111935266351989,0.111935266351989,0.0971004720161834,0.0903573836817262,0.0613621038435603,0.0512474713418746,0.111935266351989,0.0917060013486176,0.0930546190155092,0.0937289278489548,0.091031692515172,0.113283884018881,0.114632501685772,0.110586648685098,0.120701281186784,0.0532703978422118,0.100135317997294,0.0832205683355887,0.093432633716994,0.10155721056195,0.0954637779282329,0.0974949221394719,0.102911306702776,0.0907244414353419,0.102911306702776,0.096817874069059,0.0920785375761679,0.0914014895057549,0.090047393364929,0.102911306702776,0.090047393364929,0.0954637779282329,0.090047393364929,0.0981719702098849,0.0988490182802979,0.100948509485095,0.0381944444444444,0.092436974789916,0.0767045454545454,0.0770328102710414,0.0843283582089552,0.0581039755351682
"JN544414",0.064733648010789,0.0579905596763317,0.0660822656776804,0.0734996628455833,0.0802427511800404,0.0795684423465948,0.0869858395144977,0.0775455158462576,0.0937289278489548,0.0896830748482805,0.0863115306810519,0.0829399865138233,0.115306810519218,0.105192178017532,0.0930546190155092,0.0876601483479433,0.111935266351989,0.115306810519218,0.0950775455158462,0.105192178017532,0.119352663519892,0.0923803101820634,0.112609575185435,0.109238031018206,0.115981119352664,0.0472016183412003,0,0.106540795684423,0.102494942683749,0.0445043830074174,0.0984490896830749,0.0485502360080917,0.105866486850978,0.095751854349292,0.0418071476736345,0.0532703978422118,0.0971004720161834,0.0984490896830749,0.0350640593391773,0.0505731625084289,0.0445043830074174,0.0977747808496291,0.105866486850978,0.0276466621712744,0.105866486850978,0.0377612946729602,0.0424814565070802,0.0498988536749831,0.095751854349292,0.0903573836817262,0.109238031018206,0.0971004720161834,0.0991233985165205,0.105192178017532,0.0863115306810519,0.103843560350641,0.0795684423465948,0.0930546190155092,0.0310182063385031,0.052596089008766,0.103843560350641,0.0997977073499663,0.0438300741739717,0.0923803101820634,0.0944032366824006,0.110586648685098,0.114632501685772,0.104517869184086,0.109238031018206,0.107215104517869,0.0485502360080917,0.109912339851652,0.109912339851652,0.114632501685772,0.110586648685098,0.0984490896830749,0.0917060013486176,0.0971004720161834,0.109238031018206,0.0964261631827377,0.100472016183412,0.101820633850303,0.109912339851652,0.103843560350641,0.0964261631827377,0.103169251517195,0.118004045853001,0.0930546190155092,0.100472016183412,0.101146325016858,0.0984490896830749,0.0917060013486176,0.0478759271746459,0.038435603506406,0.103169251517195,0.0917060013486176,0.0890087660148348,0.0950775455158462,0.0917060013486176,0.104517869184086,0.116655428186109,0.0991233985165205,0.113958192852326,0.0485502360080917,0.100811907983762,0.0805142083897158,0.0846310088016249,0.0873392010832769,0.0825998645903859,0.0893703452945159,0.0886932972241029,0.083276912660799,0.0941096817874069,0.0819228165199729,0.0819228165199729,0.077183480027082,0.083276912660799,0.0981719702098849,0.076506431956669,0.0920785375761679,0.0825998645903859,0.0914014895057549,0.0873392010832769,0.0962059620596206,0.00763888888888886,0.0980392156862745,0.0774147727272727,0.0763195435092725,0.0798507462686567,0.0527522935779816
"JN030343",0.0269723533378288,0.0229265003371544,0.0242751180040458,0.026298044504383,0.0856372218476062,0.0842886041807148,0.0977747808496291,0.0829399865138233,0.0984490896830749,0.0991233985165205,0.0977747808496291,0.0991233985165205,0.103169251517195,0.095751854349292,0.0370869858395145,0.0674308833445718,0.113958192852326,0.109912339851652,0.0391099123398516,0.112609575185435,0.122724207687121,0.0539447066756574,0.108563722184761,0.103843560350641,0.113283884018881,0.103169251517195,0.106540795684423,0,0.104517869184086,0.106540795684423,0.0505731625084289,0.103169251517195,0.0613621038435603,0.0532703978422118,0.115306810519218,0.104517869184086,0.0411328388401888,0.103169251517195,0.107889413351315,0.115306810519218,0.109238031018206,0.0566419420094403,0.0519217801753203,0.102494942683749,0.106540795684423,0.107215104517869,0.102494942683749,0.115981119352664,0.0519217801753203,0.0445043830074174,0.0971004720161834,0.0451786918408631,0.0512474713418746,0.0559676331759946,0.0478759271746459,0.0505731625084289,0.0829399865138233,0.0492245448415374,0.106540795684423,0.105192178017532,0.0397842211732974,0.0472016183412003,0.104517869184086,0.0512474713418746,0.0498988536749831,0.108563722184761,0.116655428186109,0.107215104517869,0.114632501685772,0.113283884018881,0.101820633850303,0.113958192852326,0.111935266351989,0.116655428186109,0.106540795684423,0.0424814565070802,0.0418071476736345,0.0593391773432232,0.112609575185435,0.0512474713418746,0.0445043830074174,0.0330411328388401,0.0411328388401888,0.0357383681726231,0.0377612946729602,0.0310182063385031,0.118004045853001,0.0546190155091032,0.110586648685098,0.107889413351315,0.0546190155091032,0.0593391773432232,0.109912339851652,0.104517869184086,0.104517869184086,0.0445043830074174,0.0370869858395145,0.0451786918408631,0.0546190155091032,0.118678354686446,0.0606877950101147,0.0566419420094403,0.103843560350641,0.122049898853675,0.0345060893098782,0.108254397834912,0.104265402843602,0.111035883547732,0.109004739336493,0.103588354773189,0.109004739336493,0.107650643195667,0.112389979688558,0.0995260663507109,0.104942450914015,0.0995260663507109,0.111712931618145,0.111712931618145,0.10155721056195,0.106296547054841,0.106973595125254,0.102911306702776,0.10155721056195,0.10840108401084,0.0986111111111111,0.0581232492997199,0.0269886363636364,0.0392296718972895,0.0723880597014925,0.0619266055045872
"AB550408",0.0836142953472691,0.0741739716790289,0.0869858395144977,0.0829399865138233,0.0505731625084289,0.0465273095077545,0.0532703978422118,0.0478759271746459,0.0364126770060688,0.0890087660148348,0.0930546190155092,0.095751854349292,0.0633850303438975,0.0674308833445718,0.108563722184761,0.107889413351315,0.0600134861766689,0.0458530006743089,0.108563722184761,0.0485502360080917,0.0687795010114632,0.103843560350641,0.0573162508428861,0.0613621038435603,0.0559676331759946,0.116655428186109,0.102494942683749,0.104517869184086,0,0.105192178017532,0.107889413351315,0.114632501685772,0.0977747808496291,0.105192178017532,0.130815913688469,0.120026972353338,0.103169251517195,0.0350640593391773,0.114632501685772,0.125421443020904,0.107215104517869,0.102494942683749,0.0950775455158462,0.105866486850978,0.0613621038435603,0.115306810519218,0.104517869184086,0.113958192852326,0.0984490896830749,0.104517869184086,0.0701281186783547,0.110586648685098,0.104517869184086,0.109912339851652,0.109912339851652,0.111260957518543,0.101820633850303,0.101146325016858,0.122049898853675,0.128792987188132,0.102494942683749,0.103169251517195,0.104517869184086,0.111260957518543,0.0896830748482805,0.064733648010789,0.0586648685097775,0.038435603506406,0.0370869858395145,0.0566419420094403,0.115306810519218,0.0559676331759946,0.064733648010789,0.0586648685097775,0.0566419420094403,0.103843560350641,0.107889413351315,0.105192178017532,0.0465273095077545,0.113283884018881,0.112609575185435,0.109238031018206,0.119352663519892,0.115981119352664,0.112609575185435,0.109912339851652,0.0586648685097775,0.113283884018881,0.0681051921780176,0.0606877950101147,0.105866486850978,0.113283884018881,0.118678354686446,0.122049898853675,0.0512474713418746,0.110586648685098,0.109238031018206,0.104517869184086,0.105192178017532,0.0552933243425489,0.105866486850978,0.0964261631827377,0.0755225893459204,0.129467296021578,0.106224627875507,0.0981055480378891,0.0941096817874069,0.100880162491537,0.100880162491537,0.0920785375761679,0.0954637779282329,0.0974949221394719,0.104265402843602,0.0954637779282329,0.10155721056195,0.0974949221394719,0.0981719702098849,0.107650643195667,0.0914014895057549,0.102911306702776,0.0941096817874069,0.0954637779282329,0.100203114421124,0.0955284552845529,0.0888888888888889,0.111344537815126,0.0973011363636364,0.0741797432239658,0.0358208955223881,0.0680428134556575
"JX556922",0.0734996628455833,0.0627107215104518,0.0687795010114632,0.078894133513149,0.0863115306810519,0.0829399865138233,0.0802427511800404,0.0842886041807148,0.0964261631827377,0.0903573836817262,0.0903573836817262,0.0849629130141605,0.118004045853001,0.109238031018206,0.0930546190155092,0.0984490896830749,0.103843560350641,0.113958192852326,0.0950775455158462,0.110586648685098,0.113283884018881,0.0937289278489548,0.108563722184761,0.113283884018881,0.114632501685772,0.0512474713418746,0.0445043830074174,0.106540795684423,0.105192178017532,0,0.102494942683749,0.0579905596763317,0.111260957518543,0.0944032366824006,0.0573162508428861,0.0633850303438975,0.0997977073499663,0.0991233985165205,0.0633850303438975,0.0552933243425489,0.0357383681726231,0.107889413351315,0.111260957518543,0.0458530006743089,0.104517869184086,0.0472016183412003,0.0633850303438975,0.0438300741739717,0.108563722184761,0.0930546190155092,0.112609575185435,0.0971004720161834,0.110586648685098,0.113283884018881,0.0937289278489548,0.0991233985165205,0.0863115306810519,0.100472016183412,0.0573162508428861,0.064733648010789,0.103843560350641,0.104517869184086,0.0505731625084289,0.101146325016858,0.0991233985165205,0.111260957518543,0.111935266351989,0.105866486850978,0.105866486850978,0.103843560350641,0.052596089008766,0.104517869184086,0.107215104517869,0.108563722184761,0.113283884018881,0.0997977073499663,0.0937289278489548,0.107889413351315,0.111935266351989,0.103843560350641,0.101820633850303,0.107889413351315,0.108563722184761,0.109238031018206,0.0977747808496291,0.103843560350641,0.113958192852326,0.0971004720161834,0.105192178017532,0.103843560350641,0.0950775455158462,0.0991233985165205,0.0552933243425489,0.0512474713418746,0.0997977073499663,0.0984490896830749,0.0964261631827377,0.0971004720161834,0.0977747808496291,0.109238031018206,0.115306810519218,0.108563722184761,0.118004045853001,0.0613621038435603,0.104194857916103,0.0832205683355887,0.0920785375761679,0.0961408259986459,0.090047393364929,0.0995260663507109,0.0988490182802979,0.0825998645903859,0.100203114421124,0.0914014895057549,0.0859851049424509,0.086662153012864,0.0914014895057549,0.100880162491537,0.0839539607312119,0.0974949221394719,0.0859851049424509,0.0974949221394719,0.0914014895057549,0.0989159891598916,0.0340277777777778,0.0994397759103641,0.0845170454545454,0.0770328102710414,0.082089552238806,0.0542813455657493
"JQ403524",0.0134861766689144,0.0303438975050573,0.0242751180040458,0.0101146325016858,0.078894133513149,0.0768712070128119,0.0917060013486176,0.0734996628455833,0.0944032366824006,0.103843560350641,0.0977747808496291,0.0997977073499663,0.0944032366824006,0.0903573836817262,0.0418071476736345,0.0424814565070802,0.109238031018206,0.111935266351989,0.0465273095077545,0.106540795684423,0.122724207687121,0.0573162508428861,0.109238031018206,0.104517869184086,0.114632501685772,0.0930546190155092,0.0984490896830749,0.0505731625084289,0.107889413351315,0.102494942683749,0,0.0930546190155092,0.0620364126770061,0.0424814565070802,0.113283884018881,0.0977747808496291,0.038435603506406,0.105192178017532,0.095751854349292,0.111935266351989,0.103169251517195,0.0532703978422118,0.0573162508428861,0.0977747808496291,0.105866486850978,0.105192178017532,0.0964261631827377,0.109912339851652,0.0546190155091032,0.0492245448415374,0.0937289278489548,0.0418071476736345,0.0546190155091032,0.0593391773432232,0.0451786918408631,0.0593391773432232,0.0856372218476062,0.0546190155091032,0.0984490896830749,0.101146325016858,0.0451786918408631,0.0424814565070802,0.0997977073499663,0.0370869858395145,0.0505731625084289,0.105866486850978,0.113958192852326,0.103169251517195,0.113958192852326,0.113283884018881,0.0923803101820634,0.115306810519218,0.108563722184761,0.115306810519218,0.103169251517195,0.0296695886716116,0.043155765340526,0.0532703978422118,0.105192178017532,0.052596089008766,0.0485502360080917,0.0458530006743089,0.0593391773432232,0.0559676331759946,0.0546190155091032,0.0472016183412003,0.114632501685772,0.0303438975050573,0.105866486850978,0.101146325016858,0.0633850303438975,0.0289952798381659,0.107215104517869,0.101146325016858,0.0971004720161834,0.0411328388401888,0.043155765340526,0.052596089008766,0.0445043830074174,0.113958192852326,0.0552933243425489,0.0512474713418746,0.102494942683749,0.118678354686446,0.050744248985115,0.106224627875507,0.103588354773189,0.112389979688558,0.106973595125254,0.104265402843602,0.112389979688558,0.109004739336493,0.115775220040623,0.102234258632363,0.109681787406906,0.0947867298578199,0.109681787406906,0.113744075829384,0.10155721056195,0.10155721056195,0.104942450914015,0.102234258632363,0.104942450914015,0.111111111111111,0.0902777777777778,0.0469187675070029,0.0191761363636364,0.0413694721825963,0.0701492537313433,0.0542813455657493
"JX476032",0.0606877950101147,0.0579905596763317,0.0586648685097775,0.0708024275118004,0.0944032366824006,0.0883344571813891,0.0991233985165205,0.0937289278489548,0.0977747808496291,0.104517869184086,0.101146325016858,0.0991233985165205,0.122049898853675,0.108563722184761,0.0849629130141605,0.0896830748482805,0.123398516520566,0.131490222521915,0.0890087660148348,0.114632501685772,0.137559002022926,0.0930546190155092,0.127444369521241,0.120026972353338,0.120026972353338,0.0424814565070802,0.0485502360080917,0.103169251517195,0.114632501685772,0.0579905596763317,0.0930546190155092,0,0.112609575185435,0.091031692515172,0.0498988536749831,0.0337154416722859,0.0944032366824006,0.107889413351315,0.0465273095077545,0.043155765340526,0.0485502360080917,0.101820633850303,0.113958192852326,0.0485502360080917,0.121375590020229,0.0492245448415374,0.0559676331759946,0.0519217801753203,0.0997977073499663,0.0923803101820634,0.120026972353338,0.0971004720161834,0.0977747808496291,0.103843560350641,0.0876601483479433,0.100472016183412,0.0863115306810519,0.101146325016858,0.0418071476736345,0.0472016183412003,0.102494942683749,0.100472016183412,0.0532703978422118,0.0917060013486176,0.0984490896830749,0.117329737019555,0.125421443020904,0.116655428186109,0.115306810519218,0.115306810519218,0.0566419420094403,0.128118678354686,0.124747134187458,0.129467296021578,0.120701281186784,0.091031692515172,0.0903573836817262,0.101146325016858,0.111260957518543,0.0977747808496291,0.0950775455158462,0.101146325016858,0.107215104517869,0.103169251517195,0.0950775455158462,0.0984490896830749,0.134861766689144,0.0896830748482805,0.119352663519892,0.118678354686446,0.102494942683749,0.0869858395144977,0.0613621038435603,0.0465273095077545,0.111935266351989,0.0883344571813891,0.0863115306810519,0.0971004720161834,0.091031692515172,0.117329737019555,0.113958192852326,0.105866486850978,0.127444369521241,0.0451786918408631,0.0967523680649527,0.0960757780784844,0.100880162491537,0.106973595125254,0.10155721056195,0.106973595125254,0.106973595125254,0.102234258632363,0.110358835477319,0.100203114421124,0.093432633716994,0.0927555856465809,0.100203114421124,0.113744075829384,0.0961408259986459,0.104942450914015,0.096817874069059,0.106296547054841,0.104942450914015,0.112466124661247,0.0465277777777777,0.0917366946778712,0.0717329545454546,0.0763195435092725,0.0917910447761194,0.0726299694189603
"JF968043",0.0364126770060688,0.040458530006743,0.0465273095077545,0.0364126770060688,0.0836142953472691,0.0856372218476062,0.0944032366824006,0.0822656776803776,0.0896830748482805,0.106540795684423,0.101146325016858,0.101146325016858,0.101820633850303,0.105192178017532,0.0654079568442346,0.0627107215104518,0.112609575185435,0.109912339851652,0.0681051921780176,0.105192178017532,0.119352663519892,0.0755225893459204,0.106540795684423,0.105192178017532,0.103843560350641,0.112609575185435,0.105866486850978,0.0613621038435603,0.0977747808496291,0.111260957518543,0.0620364126770061,0.112609575185435,0,0.0620364126770061,0.125421443020904,0.117329737019555,0.0606877950101147,0.0971004720161834,0.110586648685098,0.126095751854349,0.109238031018206,0.0377612946729602,0.0303438975050573,0.103169251517195,0.103843560350641,0.108563722184761,0.0971004720161834,0.115981119352664,0.0343897505057317,0.069453809844909,0.0997977073499663,0.0600134861766689,0.0438300741739717,0.0451786918408631,0.0566419420094403,0.0640593391773432,0.091031692515172,0.0303438975050573,0.112609575185435,0.118004045853001,0.0613621038435603,0.0613621038435603,0.107215104517869,0.0681051921780176,0.0370869858395145,0.102494942683749,0.109912339851652,0.103169251517195,0.108563722184761,0.110586648685098,0.104517869184086,0.109238031018206,0.108563722184761,0.109238031018206,0.113283884018881,0.0593391773432232,0.052596089008766,0.0370869858395145,0.102494942683749,0.0498988536749831,0.0761968981793661,0.0586648685097775,0.0775455158462576,0.0674308833445718,0.0654079568442346,0.0633850303438975,0.117329737019555,0.0633850303438975,0.111260957518543,0.104517869184086,0.0748482805124747,0.0701281186783547,0.118004045853001,0.110586648685098,0.0984490896830749,0.0721510451786919,0.066756574511126,0.066756574511126,0.0660822656776804,0.109238031018206,0.0546190155091032,0.0343897505057317,0.108563722184761,0.126095751854349,0.0622462787550744,0.106224627875507,0.106296547054841,0.11509817197021,0.111712931618145,0.104942450914015,0.109681787406906,0.106973595125254,0.117129316181449,0.105619498984428,0.111712931618145,0.102911306702776,0.116452268111036,0.113744075829384,0.10155721056195,0.106973595125254,0.112389979688558,0.105619498984428,0.10832769126608,0.115176151761518,0.0965277777777778,0.0672268907563025,0.046875,0.0192582025677603,0.076865671641791,0.0611620795107034
"JF968044",0.0148347943358058,0.0310182063385031,0.0222521915037087,0.0134861766689144,0.0782198246797033,0.0708024275118004,0.0917060013486176,0.0741739716790289,0.0903573836817262,0.0930546190155092,0.0890087660148348,0.0863115306810519,0.0923803101820634,0.0876601483479433,0.0438300741739717,0.0579905596763317,0.105866486850978,0.109238031018206,0.0512474713418746,0.107889413351315,0.115981119352664,0.0586648685097775,0.105866486850978,0.0984490896830749,0.105192178017532,0.0917060013486176,0.095751854349292,0.0532703978422118,0.105192178017532,0.0944032366824006,0.0424814565070802,0.091031692515172,0.0620364126770061,0,0.105192178017532,0.095751854349292,0.0485502360080917,0.102494942683749,0.0991233985165205,0.108563722184761,0.095751854349292,0.0546190155091032,0.0552933243425489,0.0950775455158462,0.100472016183412,0.0971004720161834,0.095751854349292,0.109238031018206,0.0566419420094403,0.0472016183412003,0.0944032366824006,0.0350640593391773,0.0573162508428861,0.0613621038435603,0.0397842211732974,0.0620364126770061,0.0856372218476062,0.0566419420094403,0.0950775455158462,0.0950775455158462,0.0512474713418746,0.0552933243425489,0.0937289278489548,0.0539447066756574,0.0512474713418746,0.104517869184086,0.107215104517869,0.0984490896830749,0.108563722184761,0.106540795684423,0.0923803101820634,0.108563722184761,0.103843560350641,0.107889413351315,0.100472016183412,0.0310182063385031,0.040458530006743,0.0573162508428861,0.103843560350641,0.0505731625084289,0.0546190155091032,0.0573162508428861,0.0593391773432232,0.0579905596763317,0.0600134861766689,0.0512474713418746,0.112609575185435,0.0458530006743089,0.0991233985165205,0.0964261631827377,0.0633850303438975,0.0418071476736345,0.101146325016858,0.0944032366824006,0.0923803101820634,0.0472016183412003,0.0485502360080917,0.0532703978422118,0.0438300741739717,0.105192178017532,0.0687795010114632,0.0512474713418746,0.103169251517195,0.111260957518543,0.054127198917456,0.0906630581867388,0.0920785375761679,0.10155721056195,0.093432633716994,0.093432633716994,0.0947867298578199,0.0920785375761679,0.0961408259986459,0.0893703452945159,0.0961408259986459,0.0893703452945159,0.0974949221394719,0.0961408259986459,0.0873392010832769,0.0846310088016249,0.093432633716994,0.0907244414353419,0.0920785375761679,0.100271002710027,0.0833333333333334,0.0455182072829131,0.0184659090909091,0.0342368045649073,0.067910447761194,0.0428134556574924
"JN832500",0.0761968981793661,0.066756574511126,0.0728253540121375,0.0856372218476062,0.102494942683749,0.101820633850303,0.109238031018206,0.100472016183412,0.113958192852326,0.111260957518543,0.107889413351315,0.0991233985165205,0.135536075522589,0.127444369521241,0.0971004720161834,0.101146325016858,0.133513149022252,0.140930546190155,0.102494942683749,0.130141604855024,0.146999325691167,0.100472016183412,0.134187457855698,0.130141604855024,0.136210384356035,0.0465273095077545,0.0418071476736345,0.115306810519218,0.130815913688469,0.0573162508428861,0.113283884018881,0.0498988536749831,0.125421443020904,0.105192178017532,0,0.0411328388401888,0.110586648685098,0.120026972353338,0.0498988536749831,0.0391099123398516,0.0552933243425489,0.118678354686446,0.126095751854349,0.0498988536749831,0.130141604855024,0.0478759271746459,0.0681051921780176,0.0633850303438975,0.113958192852326,0.104517869184086,0.132838840188806,0.107215104517869,0.115981119352664,0.120701281186784,0.0991233985165205,0.111935266351989,0.0950775455158462,0.113958192852326,0.0391099123398516,0.0519217801753203,0.117329737019555,0.119352663519892,0.0586648685097775,0.103843560350641,0.113283884018881,0.128118678354686,0.137559002022926,0.129467296021578,0.131490222521915,0.126770060687795,0.0600134861766689,0.134861766689144,0.132164531355361,0.134861766689144,0.132164531355361,0.107889413351315,0.103169251517195,0.117329737019555,0.128118678354686,0.113958192852326,0.108563722184761,0.113283884018881,0.116655428186109,0.109238031018206,0.102494942683749,0.112609575185435,0.142953472690492,0.109912339851652,0.127444369521241,0.128118678354686,0.111260957518543,0.106540795684423,0.0586648685097775,0.0465273095077545,0.130815913688469,0.103843560350641,0.100472016183412,0.107215104517869,0.106540795684423,0.128118678354686,0.132838840188806,0.118678354686446,0.136884693189481,0.0377612946729602,0.110960757780785,0.100811907983762,0.10832769126608,0.114421123899797,0.105619498984428,0.113744075829384,0.111712931618145,0.107650643195667,0.111712931618145,0.105619498984428,0.10155721056195,0.102911306702776,0.105619498984428,0.11509817197021,0.102234258632363,0.104942450914015,0.109004739336493,0.109004739336493,0.111035883547732,0.117886178861789,0.0388888888888889,0.107142857142857,0.0887784090909091,0.0962910128388017,0.102238805970149,0.0711009174311926
"JN832506",0.0660822656776804,0.0606877950101147,0.0640593391773432,0.0687795010114632,0.0876601483479433,0.0890087660148348,0.101820633850303,0.091031692515172,0.105192178017532,0.107889413351315,0.105866486850978,0.0971004720161834,0.127444369521241,0.113283884018881,0.0890087660148348,0.0903573836817262,0.126095751854349,0.135536075522589,0.0917060013486176,0.120701281186784,0.139581928523264,0.0930546190155092,0.128792987188132,0.118004045853001,0.128118678354686,0.0350640593391773,0.0532703978422118,0.104517869184086,0.120026972353338,0.0633850303438975,0.0977747808496291,0.0337154416722859,0.117329737019555,0.095751854349292,0.0411328388401888,0,0.0964261631827377,0.111935266351989,0.0512474713418746,0.0458530006743089,0.052596089008766,0.109238031018206,0.119352663519892,0.0519217801753203,0.124747134187458,0.0532703978422118,0.0620364126770061,0.0606877950101147,0.107215104517869,0.095751854349292,0.122724207687121,0.0997977073499663,0.100472016183412,0.105866486850978,0.0856372218476062,0.101146325016858,0.0917060013486176,0.107215104517869,0.0397842211732974,0.0364126770060688,0.106540795684423,0.104517869184086,0.052596089008766,0.0971004720161834,0.104517869184086,0.118678354686446,0.129467296021578,0.120026972353338,0.121375590020229,0.118004045853001,0.064733648010789,0.129467296021578,0.126770060687795,0.130815913688469,0.123398516520566,0.095751854349292,0.0937289278489548,0.107889413351315,0.121375590020229,0.106540795684423,0.0964261631827377,0.105866486850978,0.111260957518543,0.105192178017532,0.0971004720161834,0.101820633850303,0.136884693189481,0.095751854349292,0.118004045853001,0.120701281186784,0.104517869184086,0.0923803101820634,0.066756574511126,0.0505731625084289,0.122049898853675,0.0923803101820634,0.0903573836817262,0.0977747808496291,0.0991233985165205,0.118004045853001,0.117329737019555,0.111260957518543,0.127444369521241,0.0512474713418746,0.100135317997294,0.0981055480378891,0.100203114421124,0.111712931618145,0.104265402843602,0.105619498984428,0.109004739336493,0.104942450914015,0.10832769126608,0.103588354773189,0.0981719702098849,0.0988490182802979,0.102234258632363,0.111035883547732,0.0995260663507109,0.10155721056195,0.0974949221394719,0.104265402843602,0.10832769126608,0.113821138211382,0.0458333333333333,0.09593837535014,0.0774147727272727,0.0805991440798859,0.0917910447761194,0.0695718654434251
"JN568248",0.0202292650033715,0.0195549561699259,0.0269723533378288,0.0195549561699259,0.0829399865138233,0.0782198246797033,0.0991233985165205,0.0768712070128119,0.0964261631827377,0.104517869184086,0.101820633850303,0.103843560350641,0.104517869184086,0.0937289278489548,0.0438300741739717,0.0519217801753203,0.115306810519218,0.113958192852326,0.0445043830074174,0.109238031018206,0.123398516520566,0.0519217801753203,0.110586648685098,0.105866486850978,0.113283884018881,0.095751854349292,0.0971004720161834,0.0411328388401888,0.103169251517195,0.0997977073499663,0.038435603506406,0.0944032366824006,0.0606877950101147,0.0485502360080917,0.110586648685098,0.0964261631827377,0,0.100472016183412,0.0964261631827377,0.111260957518543,0.100472016183412,0.0532703978422118,0.0552933243425489,0.0971004720161834,0.106540795684423,0.103169251517195,0.0950775455158462,0.107889413351315,0.0519217801753203,0.0438300741739717,0.0917060013486176,0.0451786918408631,0.0478759271746459,0.0539447066756574,0.043155765340526,0.0532703978422118,0.0842886041807148,0.0546190155091032,0.0977747808496291,0.0971004720161834,0.0283209710047202,0.0310182063385031,0.0971004720161834,0.043155765340526,0.0552933243425489,0.107215104517869,0.116655428186109,0.106540795684423,0.115306810519218,0.113283884018881,0.0923803101820634,0.115306810519218,0.112609575185435,0.118004045853001,0.109238031018206,0.0357383681726231,0.0357383681726231,0.0539447066756574,0.109912339851652,0.0472016183412003,0.0478759271746459,0.043155765340526,0.0519217801753203,0.0445043830074174,0.0445043830074174,0.0458530006743089,0.120026972353338,0.0377612946729602,0.111935266351989,0.101820633850303,0.0606877950101147,0.0438300741739717,0.107215104517869,0.0971004720161834,0.0991233985165205,0.0451786918408631,0.0424814565070802,0.0485502360080917,0.0323668240053945,0.114632501685772,0.0573162508428861,0.0539447066756574,0.105866486850978,0.118678354686446,0.040595399188092,0.110284167794317,0.102234258632363,0.114421123899797,0.109681787406906,0.107650643195667,0.113067027758971,0.110358835477319,0.115775220040623,0.103588354773189,0.109004739336493,0.0995260663507109,0.110358835477319,0.111712931618145,0.0995260663507109,0.104942450914015,0.106973595125254,0.106296547054841,0.106296547054841,0.112466124661247,0.0847222222222223,0.0525210084033614,0.0241477272727273,0.036376604850214,0.0761194029850746,0.0603975535168195
