"","FJ639670","FJ461303","KF289073","KP723473","FJ196847","FJ196846","FJ196845","FJ196842","GU131863","JF459993","JN638344","EU848545","GU131792","EF457905","KF184975","KJ755855","AY722803","JQ915076","JQ922546","LC128301","AY732483","KP406801","FJ898385","LC011949","JN903578","KC692498","EU482814","FJ882548","GU131900","HM181971","GU131843","JQ955624","KF955359","JX475906","KC294216","KF744397","KF744399","KF744400","KJ918750","KF704354","KC131142","JQ922549","JQ922550","JF730044","KC964095","JQ922551","JQ922552","JQ922553","JX966380","GQ868591","KM279536","FJ410195","FJ467493","EU687233","EU003591","EF457904","EF105385","EF105379","DQ181801","EU482666","GQ398258","GQ398269","FJ744745","KF955477","KF824903","AY496879","AY858037","KF041254","JQ922555","KC762690","FJ182038","FJ882572","KF954948","GQ199879","KJ579242","GQ398256","KF041260","FJ196849","EF457906","KP140942","FJ024476","JF262783","JQ922559"
"JN638344",0.0156234646752481,0.0160165078117324,0.0183747666306378,0.0201434607448168,0.0163112901640955,0.0199469391765746,0.020536503881301,0.0214208509383905,0.0179817234941535,0.018964331335364,0,0.0169008548688219,0.0167043333005797,0.0151321607546429,0.0179817234941535,0.0187678097671219,0.0215191117225115,0.0211260685860273,0.0165078117323376,0.022403458779601,0.0111034686056795,0.0199469391765746,0.013658248992827,0.0161147685958534,0.0225017195637222,0.0216173725066326,0.0156234646752481,0.0167043333005797,0.0388244544918419,0.0404953803813642,0.040888539414193,0.0424611755455082,0.0415765677216434,0.038333005700806,0.0404953803813642,0.0426577550619226,0.0430509140947514,0.0406919598977786,0.0437389424022017,0.0403970906231571,0.042362885787301,0.0414782779634362,0.0380381364261844,0.0386278749754275,0.0372518183605268,0.0415765677216434,0.0395124827992923,0.0396107725574996,0.0431492038529585,0.0390210340082563,0.042854334578337,0.0375466876351485,0.0426577550619226,0.0379398466679772,0.0403970906231571,0.0388244544918419,0.0388244544918419,0.0380381364261844,0.0417731472380578,0.0388244544918419,0.0387261647336348,0.040888539414193,0.0416748574798506,0.0382459935109626,0.0367712122701799,0.0376560810146495,0.0368695310195655,0.0424736997345394,0.0394258185035886,0.0392291810048176,0.0403106872480582,0.0371644872677219,0.0390325435060466,0.0401495768549498,0.0382798661680771,0.0398543593780751,0.0413304467624483,0.041625664239323,0.0417240700649478,0.0403463885061995,0.0423145050186972,0.0434953749261956,0.0448730564849439
"EU848545",0.0169008548688219,0.0163112901640955,0.0185712881988799,0.0196521568242115,0.0186695489830009,0.0150338999705217,0.0163112901640955,0.0178834627100324,0.0178834627100324,0.0190625921194851,0.0169008548688219,0,0.0187678097671219,0.0141495529134322,0.0174904195735482,0.017097376437064,0.0186695489830009,0.0190625921194851,0.0190625921194851,0.0203399823130589,0.0147391176181586,0.0204382430971799,0.0180799842782745,0.0180799842782745,0.018866070551243,0.0193573744718483,0.0172938980053061,0.0167043333005797,0.0397090623157067,0.0417731472380578,0.0443286809514448,0.0425594653037153,0.0432474936111658,0.0376449773933556,0.0409868291724003,0.0436406526439945,0.0433457833693729,0.0412816984470218,0.0419697267544722,0.0390210340082563,0.042854334578337,0.0405936701395715,0.0367603695694909,0.0390210340082563,0.0379398466679772,0.0431492038529585,0.0359740515038333,0.0402005111067427,0.0425594653037153,0.0375466876351485,0.0442303911932377,0.0367603695694909,0.041379988205229,0.0372518183605268,0.0417731472380578,0.0400039315903283,0.0397090623157067,0.0402005111067427,0.0431492038529585,0.0396107725574996,0.0396107725574996,0.0409868291724003,0.0435423628857873,0.0370661685183364,0.0386392685085045,0.0377543997640351,0.0367712122701799,0.0410972372431423,0.0383443122603481,0.0367712122701799,0.038540949759119,0.038147674761577,0.0378527185134205,0.0367053729580791,0.0355245030505806,0.0370005904349537,0.0380830545168274,0.0360165321787049,0.0406416059830742,0.0372958079118284,0.0385750836449518,0.0411336351111986,0.0408384176343239
"GU131792",0.0126756411516163,0.0141495529134322,0.0186695489830009,0.0232878058366905,0.0155252038911271,0.0184730274147588,0.0184730274147588,0.0207330254495431,0.0196521568242115,0.0155252038911271,0.0167043333005797,0.0187678097671219,0,0.0181782450623956,0.020536503881301,0.0174904195735482,0.0187678097671219,0.0225999803478432,0.018866070551243,0.0213225901542694,0.0144443352657955,0.0242704136779012,0.0073695588090793,0.013756509776948,0.0200451999606956,0.0226982411319643,0.0133634666404638,0.0139530313451901,0.0376449773933556,0.0379398466679772,0.0418714369962649,0.042362885787301,0.03784155690977,0.0392176135246707,0.0371535286023197,0.0446235502260665,0.0386278749754275,0.03784155690977,0.0409868291724003,0.0367603695694909,0.044918419500688,0.0401022213485355,0.0360723412620405,0.0361706310202476,0.0357774719874189,0.042362885787301,0.0357774719874189,0.0389227442500492,0.0391193237664635,0.0388244544918419,0.0444269707096521,0.0347945744053469,0.0406919598977786,0.0369569490859053,0.0376449773933556,0.0375466876351485,0.0369569490859053,0.0356791822292117,0.0407902496559859,0.0360723412620405,0.0393159032828779,0.0391193237664635,0.0394141930410851,0.0361812997738669,0.0354930685281684,0.0365745747714089,0.0355913872775538,0.0418837872382263,0.0387375872578901,0.0378527185134205,0.0396224560023597,0.0362796185232523,0.0401140497492872,0.0423145050186972,0.0403463885061995,0.0417240700649478,0.0422160991930722,0.0441842157055697,0.0437905924030703,0.0441842157055697,0.0441842157055697,0.0466443613461917,0.0451682739618186
"EF457905",0.0162130293799745,0.0168025940847008,0.0166060725164587,0.02230519799548,0.0157217254593691,0.0172938980053061,0.0169991156529429,0.0207330254495431,0.0193573744718483,0.017097376437064,0.0151321607546429,0.0141495529134322,0.0181782450623956,0,0.0174904195735482,0.0185712881988799,0.0209295470177852,0.0220104156431168,0.0173921587894271,0.020536503881301,0.0150338999705217,0.0232878058366905,0.0164095509482166,0.0169991156529429,0.0198486783924535,0.0183747666306378,0.0169991156529429,0.0169008548688219,0.0397090623157067,0.0437389424022017,0.0460978965991744,0.0446235502260665,0.0450167092588952,0.0411834086888146,0.0431492038529585,0.0470807941812463,0.0457047375663456,0.0435423628857873,0.0442303911932377,0.0412816984470218,0.0464910556320032,0.0432474936111658,0.0376449773933556,0.0417731472380578,0.0375466876351485,0.0430509140947514,0.0389227442500492,0.0403970906231571,0.0445252604678592,0.0391193237664635,0.0474739532140751,0.0375466876351485,0.042362885787301,0.0375466876351485,0.0414782779634362,0.0401022213485355,0.0402988008649499,0.0395124827992923,0.0440338116768233,0.0417731472380578,0.042362885787301,0.0427560448201297,0.0437389424022017,0.0378527185134205,0.0380493560121915,0.0352964310293973,0.0365745747714089,0.0415888309900698,0.0372628060171074,0.0376560810146495,0.0390325435060466,0.0370661685183364,0.038540949759119,0.0406416059830742,0.0364101554812045,0.0386734894705767,0.039165518598701,0.0414288525880732,0.0426097224955717,0.0399527652037001,0.0420192875418225,0.0433969691005708,0.0437905924030703
"KF184975",0.0192591136877273,0.0195538960400904,0.0141495529134322,0.0183747666306378,0.0185712881988799,0.0214208509383905,0.0209295470177852,0.0230912842684484,0.0178834627100324,0.0208312862336641,0.0179817234941535,0.0174904195735482,0.020536503881301,0.0174904195735482,0,0.0201434607448168,0.0186695489830009,0.0225999803478432,0.0164095509482166,0.024073892109659,0.017097376437064,0.0196521568242115,0.0177852019259114,0.0220104156431168,0.0176869411417903,0.0167043333005797,0.0204382430971799,0.0197504176083325,0.0395124827992923,0.0405936701395715,0.0402988008649499,0.0402005111067427,0.0398073520739139,0.03784155690977,0.0397090623157067,0.0445252604678592,0.0438372321604089,0.0402005111067427,0.0393159032828779,0.0397090623157067,0.0414782779634362,0.0377432671515628,0.0344997051307254,0.0386278749754275,0.0388244544918419,0.0396107725574996,0.0339099665814823,0.0370552388441124,0.0407902496559859,0.0370552388441124,0.0433457833693729,0.0382347159425988,0.0395124827992923,0.0322390406919599,0.0407902496559859,0.0402988008649499,0.0400039315903283,0.0407902496559859,0.042362885787301,0.0384312954590131,0.0374483978769412,0.042362885787301,0.0403970906231571,0.0322485497984466,0.0326418247959886,0.0332317372923017,0.0344115622849277,0.0374594435158785,0.0342149247861567,0.0355913872775538,0.0347065185330843,0.0341166060367712,0.0355913872775538,0.0367053729580791,0.0340484156662074,0.0342452273174572,0.0370989962605787,0.0376894312143279,0.0394607360755757,0.0364101554812045,0.0381814603424523,0.0392639244243259,0.0388703011218264
"KJ755855",0.0149356391864007,0.0145425960499165,0.0181782450623956,0.0219121548589958,0.0187678097671219,0.0220104156431168,0.0184730274147588,0.020536503881301,0.0178834627100324,0.0166060725164587,0.0187678097671219,0.017097376437064,0.0174904195735482,0.0185712881988799,0.0201434607448168,0,0.0177852019259114,0.0219121548589958,0.0204382430971799,0.0233860666208117,0.0200451999606956,0.0245651960302643,0.0177852019259114,0.015426943107006,0.0212243293701484,0.0214208509383905,0.0130686842881006,0.015328682322885,0.0360723412620405,0.0379398466679772,0.0375466876351485,0.0390210340082563,0.0390210340082563,0.0329270689994102,0.0377432671515628,0.038333005700806,0.038333005700806,0.0354826027127974,0.0399056418321211,0.0349911539217613,0.0388244544918419,0.0381364261843916,0.0349911539217613,0.0357774719874189,0.0328287792412031,0.0369569490859053,0.035286023196383,0.035286023196383,0.0400039315903283,0.034303125614311,0.0385295852172204,0.033320228032239,0.0377432671515628,0.0335168075486534,0.0392176135246707,0.0384312954590131,0.03784155690977,0.0366620798112837,0.0397090623157067,0.0359740515038333,0.0341065460978967,0.0392176135246707,0.0394141930410851,0.0332317372923017,0.032150231049061,0.0353947497787828,0.0322485497984466,0.0365745747714089,0.0367712122701799,0.0346081997836988,0.0356897060269393,0.0342149247861567,0.0332317372923017,0.0401495768549498,0.0365085613068293,0.0395591419012006,0.0387718952962015,0.0405432001574493,0.0435937807518205,0.0406416059830742,0.0404447943318245,0.0436921865774453,0.0419208817161976
"AY722803",0.0182765058465166,0.0193573744718483,0.0149356391864007,0.0162130293799745,0.0225017195637222,0.0221086764272379,0.0202417215289378,0.020634764665422,0.0158199862434902,0.0220104156431168,0.0215191117225115,0.0186695489830009,0.0187678097671219,0.0209295470177852,0.0186695489830009,0.0177852019259114,0,0.0226982411319643,0.0187678097671219,0.0209295470177852,0.0211260685860273,0.0167043333005797,0.0177852019259114,0.0180799842782745,0.0159182470276112,0.0204382430971799,0.0190625921194851,0.0194556352559694,0.0388244544918419,0.040888539414193,0.0406919598977786,0.0417731472380578,0.0409868291724003,0.0356791822292117,0.0405936701395715,0.042362885787301,0.0396107725574996,0.0387261647336348,0.0402005111067427,0.0364655002948693,0.0418714369962649,0.038333005700806,0.036367210536662,0.0377432671515628,0.03784155690977,0.0395124827992923,0.0351877334381757,0.0374483978769412,0.0402005111067427,0.0369569490859053,0.0432474936111658,0.0366620798112837,0.0388244544918419,0.035286023196383,0.0395124827992923,0.0410851189306074,0.0390210340082563,0.0381364261843916,0.0424611755455082,0.0381364261843916,0.0374483978769412,0.0398073520739139,0.0420680165126793,0.0346081997836988,0.0356897060269393,0.0360829810244814,0.0365745747714089,0.0398190935011307,0.0390325435060466,0.037951037262806,0.0382459935109626,0.0374594435158785,0.0370661685183364,0.041625664239323,0.0394607360755757,0.0403463885061995,0.0401495768549498,0.0406416059830742,0.04398740405432,0.0414288525880732,0.0426097224955717,0.0445778390080693,0.0444794331824444
"JQ915076",0.0225017195637222,0.0232878058366905,0.0219121548589958,0.0211260685860273,0.0207330254495431,0.0130686842881006,0.0176869411417903,0.0182765058465166,0.0204382430971799,0.020536503881301,0.0211260685860273,0.0190625921194851,0.0225999803478432,0.0220104156431168,0.0225999803478432,0.0219121548589958,0.0226982411319643,0,0.0236808489731748,0.0204382430971799,0.020634764665422,0.0239756313255379,0.020634764665422,0.0195538960400904,0.0215191117225115,0.0253512823032328,0.0194556352559694,0.0236808489731748,0.0356791822292117,0.0388244544918419,0.036367210536662,0.0393159032828779,0.0379398466679772,0.0372518183605268,0.0366620798112837,0.0386278749754275,0.0398073520739139,0.0397090623157067,0.0357774719874189,0.0375466876351485,0.0393159032828779,0.0395124827992923,0.0361706310202476,0.0364655002948693,0.0341065460978967,0.0412816984470218,0.0336150973068606,0.03784155690977,0.0366620798112837,0.0353843129545901,0.0394141930410851,0.034303125614311,0.0392176135246707,0.0386278749754275,0.0415765677216434,0.041379988205229,0.0397090623157067,0.0356791822292117,0.0382347159425988,0.0365637900530764,0.0345979948889326,0.0382347159425988,0.0398073520739139,0.0374594435158785,0.0374594435158785,0.0378527185134205,0.0344115622849277,0.0395241372529741,0.0403106872480582,0.0368695310195655,0.0398190935011307,0.0380493560121915,0.038540949759119,0.0393623302499508,0.0361149380043299,0.0367053729580791,0.0379846486912025,0.0390671127730762,0.0452666797874434,0.0387718952962015,0.0411336351111986,0.0435937807518205,0.0422160991930722
"JQ922546",0.0181782450623956,0.0197504176083325,0.0138547705610691,0.0180799842782745,0.0159182470276112,0.0213225901542694,0.0184730274147588,0.0234843274049327,0.0167043333005797,0.0201434607448168,0.0165078117323376,0.0190625921194851,0.018866070551243,0.0173921587894271,0.0164095509482166,0.0204382430971799,0.0187678097671219,0.0236808489731748,0,0.0242704136779012,0.0152304215387639,0.0196521568242115,0.0166060725164587,0.018964331335364,0.0177852019259114,0.0190625921194851,0.0192591136877273,0.018964331335364,0.036367210536662,0.0370552388441124,0.0398073520739139,0.0379398466679772,0.0365637900530764,0.0361706310202476,0.0357774719874189,0.0411834086888146,0.0388244544918419,0.0364655002948693,0.0391193237664635,0.0332219382740319,0.0407902496559859,0.0367603695694909,0.0337133870650678,0.0344997051307254,0.0357774719874189,0.0365637900530764,0.0332219382740319,0.0362689207784549,0.0394141930410851,0.033811676823275,0.0392176135246707,0.0357774719874189,0.0395124827992923,0.0347945744053469,0.0414782779634362,0.0402988008649499,0.0405936701395715,0.0369569490859053,0.0402005111067427,0.0360723412620405,0.0347945744053469,0.0364655002948693,0.0385295852172204,0.0347065185330843,0.0326418247959886,0.0344115622849277,0.0337233310392292,0.037557762265264,0.0361812997738669,0.0350014747812408,0.0370661685183364,0.0352964310293973,0.0352964310293973,0.040051171029325,0.038378271993702,0.0397559535524503,0.0410352292855737,0.0412320409368234,0.0407400118086991,0.0415272584136981,0.0429049399724464,0.0442826215311947,0.0434953749261956
"LC128301",0.0190625921194851,0.0194556352559694,0.0215191117225115,0.0251547607349907,0.0233860666208117,0.0185712881988799,0.0156234646752481,0.0191608529036061,0.0227965019160853,0.0191608529036061,0.022403458779601,0.0203399823130589,0.0213225901542694,0.020536503881301,0.024073892109659,0.0233860666208117,0.0209295470177852,0.0204382430971799,0.0242704136779012,0,0.0210278078019063,0.0235825881890538,0.0202417215289378,0.0164095509482166,0.0231895450525695,0.0251547607349907,0.0197504176083325,0.0198486783924535,0.0398073520739139,0.043935521918616,0.0464910556320032,0.0461961863573815,0.043935521918616,0.0401022213485355,0.0421663062708866,0.0475722429722822,0.0440338116768233,0.0431492038529585,0.0441321014350304,0.0414782779634362,0.0445252604678592,0.0446235502260665,0.0401022213485355,0.0412816984470218,0.0401022213485355,0.0450167092588952,0.0410851189306074,0.0447218399842736,0.0440338116768233,0.0395124827992923,0.0468842146648319,0.0394141930410851,0.0407902496559859,0.0367603695694909,0.0424611755455082,0.040888539414193,0.0391193237664635,0.0358757617456261,0.043935521918616,0.0405936701395715,0.0430509140947514,0.0425594653037153,0.0456064478081384,0.0353947497787828,0.0352964310293973,0.0353947497787828,0.0353947497787828,0.0409005997443712,0.0387375872578901,0.0377543997640351,0.0390325435060466,0.0359846622750959,0.0398190935011307,0.043200157449321,0.038378271993702,0.0420192875418225,0.0410352292855737,0.0438889982286952,0.0422160991930722,0.0415272584136981,0.0441842157055697,0.0445778390080693,0.0445778390080693
"AY732483",0.013658248992827,0.0148373784022796,0.0179817234941535,0.0222069372113589,0.0124791195833742,0.017195637221185,0.0165078117323376,0.0198486783924535,0.0207330254495431,0.0169991156529429,0.0111034686056795,0.0147391176181586,0.0144443352657955,0.0150338999705217,0.017097376437064,0.0200451999606956,0.0211260685860273,0.020634764665422,0.0152304215387639,0.0210278078019063,0,0.0235825881890538,0.0130686842881006,0.0152304215387639,0.0204382430971799,0.0198486783924535,0.0146408568340375,0.0148373784022796,0.0365637900530764,0.0401022213485355,0.0416748574798506,0.040888539414193,0.0388244544918419,0.038333005700806,0.0388244544918419,0.0434440731275801,0.0414782779634362,0.0398073520739139,0.0424611755455082,0.0380381364261844,0.0431492038529585,0.0400039315903283,0.0367603695694909,0.0375466876351485,0.0372518183605268,0.0421663062708866,0.0367603695694909,0.0396107725574996,0.0411834086888146,0.0368586593276981,0.042854334578337,0.0355808924710045,0.0393159032828779,0.0370552388441124,0.0400039315903283,0.0387261647336348,0.0390210340082563,0.0377432671515628,0.0424611755455082,0.0376449773933556,0.0381364261843916,0.0395124827992923,0.0407902496559859,0.0355913872775538,0.0350997935306263,0.0363779372726379,0.0350014747812408,0.0407039622456002,0.037951037262806,0.037557762265264,0.0390325435060466,0.0363779372726379,0.038147674761577,0.0389687069474512,0.0372958079118284,0.0398543593780751,0.0430033457980712,0.0406416059830742,0.0410352292855737,0.0394607360755757,0.0418224758905728,0.0447746506593191,0.0440858098799449
"KP406801",0.0231895450525695,0.0243686744620222,0.0181782450623956,0.0128721627198585,0.0228947627002063,0.0234843274049327,0.0236808489731748,0.0221086764272379,0.0179817234941535,0.0271199764174118,0.0199469391765746,0.0204382430971799,0.0242704136779012,0.0232878058366905,0.0196521568242115,0.0245651960302643,0.0167043333005797,0.0239756313255379,0.0196521568242115,0.0235825881890538,0.0235825881890538,0,0.0225017195637222,0.0237791097572959,0.0193573744718483,0.0218138940748747,0.0239756313255379,0.0236808489731748,0.0389227442500492,0.0407902496559859,0.0391193237664635,0.0405936701395715,0.0403970906231571,0.0373501081187341,0.0415765677216434,0.0414782779634362,0.040888539414193,0.0397090623157067,0.0390210340082563,0.0386278749754275,0.0399056418321211,0.0399056418321211,0.0371535286023197,0.0391193237664635,0.0382347159425988,0.0388244544918419,0.0366620798112837,0.0376449773933556,0.0402005111067427,0.0376449773933556,0.0430509140947514,0.0379398466679772,0.0419697267544722,0.033320228032239,0.0427560448201297,0.0427560448201297,0.0411834086888146,0.0406919598977786,0.0435423628857873,0.0402988008649499,0.0358757617456261,0.0416748574798506,0.0412816984470218,0.0346081997836988,0.0350014747812408,0.0353947497787828,0.0352964310293973,0.0368695310195655,0.0358863435257104,0.037361124766493,0.0368695310195655,0.0330350997935306,0.0352964310293973,0.0398543593780751,0.0388703011218264,0.0389687069474512,0.0406416059830742,0.0404447943318245,0.0431017516236961,0.0417240700649478,0.0415272584136981,0.0430033457980712,0.0440858098799449
"FJ898385",0.0112017293898006,0.0129704235039796,0.0175886803576693,0.0217156332907537,0.0130686842881006,0.0190625921194851,0.0175886803576693,0.018866070551243,0.0178834627100324,0.0152304215387639,0.013658248992827,0.0180799842782745,0.0073695588090793,0.0164095509482166,0.0177852019259114,0.0177852019259114,0.0177852019259114,0.020634764665422,0.0166060725164587,0.0202417215289378,0.0130686842881006,0.0225017195637222,0,0.0125773803674953,0.018964331335364,0.0208312862336641,0.0117912940945268,0.013658248992827,0.0360723412620405,0.0375466876351485,0.0394141930410851,0.0399056418321211,0.0374483978769412,0.0368586593276981,0.0360723412620405,0.0425594653037153,0.03784155690977,0.0372518183605268,0.0387261647336348,0.0350894436799686,0.0427560448201297,0.0382347159425988,0.033811676823275,0.0359740515038333,0.0325339099665815,0.0399056418321211,0.0344997051307254,0.0373501081187341,0.0373501081187341,0.0359740515038333,0.0426577550619226,0.0335168075486534,0.0392176135246707,0.0354826027127974,0.0366620798112837,0.038333005700806,0.0366620798112837,0.0354826027127974,0.0402988008649499,0.0357774719874189,0.0368586593276981,0.038333005700806,0.0386278749754275,0.0344115622849277,0.0328384622947596,0.0338216497886147,0.0336250122898437,0.0398190935011307,0.037361124766493,0.0357880247763248,0.0377543997640351,0.0353947497787828,0.037951037262806,0.0410352292855737,0.0393623302499508,0.0405432001574493,0.0414288525880732,0.0428065341468215,0.043200157449321,0.0417240700649478,0.0430033457980712,0.0448730564849439,0.0444794331824444
"LC011949",0.00746781959320031,0.0107104254691952,0.018964331335364,0.0245651960302643,0.0176869411417903,0.0199469391765746,0.0169008548688219,0.0169991156529429,0.0192591136877273,0.0146408568340375,0.0161147685958534,0.0180799842782745,0.013756509776948,0.0169991156529429,0.0220104156431168,0.015426943107006,0.0180799842782745,0.0195538960400904,0.018964331335364,0.0164095509482166,0.0152304215387639,0.0237791097572959,0.0125773803674953,0,0.020634764665422,0.0243686744620222,0.00943303527562145,0.00962955684386357,0.035286023196383,0.0372518183605268,0.0396107725574996,0.0422645960290937,0.0381364261843916,0.0351877334381757,0.0360723412620405,0.0416748574798506,0.0371535286023197,0.0360723412620405,0.0402005111067427,0.0346962846471398,0.0412816984470218,0.0405936701395715,0.0344014153725182,0.0340082563396894,0.0322390406919599,0.0418714369962649,0.0376449773933556,0.0384312954590131,0.0385295852172204,0.0347945744053469,0.0419697267544722,0.0335168075486534,0.0355808924710045,0.034303125614311,0.0342048358561038,0.0345979948889326,0.0330253587576175,0.0322390406919599,0.0380381364261844,0.0341065460978967,0.0365637900530764,0.0365637900530764,0.0384312954590131,0.03195359355029,0.0329367810441451,0.0320519122996755,0.031560318552748,0.0376560810146495,0.0371644872677219,0.0334283747910726,0.0365745747714089,0.0345098810343133,0.0357880247763248,0.0421176933674473,0.0392639244243259,0.0422160991930722,0.0418224758905728,0.0438889982286952,0.0429049399724464,0.041625664239323,0.0442826215311947,0.0457587089155678,0.0450698681361936
"JN903578",0.020634764665422,0.0221086764272379,0.0141495529134322,0.018964331335364,0.0198486783924535,0.0193573744718483,0.018866070551243,0.0225017195637222,0.0129704235039796,0.0226982411319643,0.0225017195637222,0.018866070551243,0.0200451999606956,0.0198486783924535,0.0176869411417903,0.0212243293701484,0.0159182470276112,0.0215191117225115,0.0177852019259114,0.0231895450525695,0.0204382430971799,0.0193573744718483,0.018964331335364,0.020634764665422,0,0.0174904195735482,0.0200451999606956,0.0208312862336641,0.0386278749754275,0.0406919598977786,0.0411834086888146,0.0422645960290937,0.0393159032828779,0.0377432671515628,0.0380381364261844,0.0429526243365441,0.0406919598977786,0.0381364261843916,0.0392176135246707,0.0364655002948693,0.0445252604678592,0.0399056418321211,0.0351877334381757,0.0370552388441124,0.0357774719874189,0.0407902496559859,0.0336150973068606,0.0388244544918419,0.0381364261843916,0.0370552388441124,0.0438372321604089,0.0381364261843916,0.0388244544918419,0.0374483978769412,0.0404953803813642,0.0426577550619226,0.0414782779634362,0.0375466876351485,0.0406919598977786,0.0374483978769412,0.0374483978769412,0.0393159032828779,0.0410851189306074,0.0371644872677219,0.0365745747714089,0.0367712122701799,0.037557762265264,0.0416871497394553,0.0402123684986727,0.0389342247566611,0.0395241372529741,0.0390325435060466,0.0399174122505161,0.0425113166699469,0.0399527652037001,0.0408384176343239,0.0408384176343239,0.0430033457980712,0.0436921865774453,0.0437905924030703,0.0442826215311947,0.0450698681361936,0.0440858098799449
"KC692498",0.0221086764272379,0.02230519799548,0.0144443352657955,0.0201434607448168,0.0208312862336641,0.0226982411319643,0.0214208509383905,0.0247617175985064,0.0183747666306378,0.0229930234843274,0.0216173725066326,0.0193573744718483,0.0226982411319643,0.0183747666306378,0.0167043333005797,0.0214208509383905,0.0204382430971799,0.0253512823032328,0.0190625921194851,0.0251547607349907,0.0198486783924535,0.0218138940748747,0.0208312862336641,0.0243686744620222,0.0174904195735482,0,0.0213225901542694,0.0222069372113589,0.0397090623157067,0.0420680165126793,0.0416748574798506,0.0401022213485355,0.0412816984470218,0.0342048358561038,0.0402005111067427,0.0424611755455082,0.0421663062708866,0.0403970906231571,0.0401022213485355,0.0370552388441124,0.0412816984470218,0.0389227442500492,0.0353843129545901,0.0377432671515628,0.03784155690977,0.0390210340082563,0.0358757617456261,0.0390210340082563,0.0411834086888146,0.035286023196383,0.0424611755455082,0.0379398466679772,0.0396107725574996,0.0336150973068606,0.0405936701395715,0.0384312954590131,0.0396107725574996,0.0402988008649499,0.0419697267544722,0.03784155690977,0.0362689207784549,0.0418714369962649,0.0411834086888146,0.0336250122898437,0.0327401435453741,0.0336250122898437,0.0344115622849277,0.0378527185134205,0.0354930685281684,0.0345098810343133,0.0356897060269393,0.0352964310293973,0.0356897060269393,0.0406416059830742,0.0373942137374532,0.0380830545168274,0.0399527652037001,0.0411336351111986,0.0410352292855737,0.0412320409368234,0.041625664239323,0.0418224758905728,0.0389687069474512
"EU482814",0.00776260194556355,0.00943303527562145,0.0197504176083325,0.0226982411319643,0.0149356391864007,0.0199469391765746,0.0159182470276112,0.0162130293799745,0.0184730274147588,0.0129704235039796,0.0156234646752481,0.0172938980053061,0.0133634666404638,0.0169991156529429,0.0204382430971799,0.0130686842881006,0.0190625921194851,0.0194556352559694,0.0192591136877273,0.0197504176083325,0.0146408568340375,0.0239756313255379,0.0117912940945268,0.00943303527562145,0.0200451999606956,0.0213225901542694,0,0.0103173823327111,0.0342048358561038,0.0362689207784549,0.0377432671515628,0.0399056418321211,0.0369569490859053,0.0341065460978967,0.0349911539217613,0.0402005111067427,0.0375466876351485,0.0358757617456261,0.0404953803813642,0.033811676823275,0.0387261647336348,0.0394141930410851,0.035286023196383,0.0334185177904462,0.0314527226263024,0.0398073520739139,0.0377432671515628,0.0382347159425988,0.0382347159425988,0.0327304894829958,0.0397090623157067,0.0322390406919599,0.0364655002948693,0.0344014153725182,0.0344997051307254,0.033811676823275,0.0346962846471398,0.0341065460978967,0.0374483978769412,0.033320228032239,0.0348928641635542,0.0365637900530764,0.0371535286023197,0.0342149247861567,0.0334283747910726,0.0340182872873857,0.0342149247861567,0.0376560810146495,0.037361124766493,0.0353947497787828,0.0367712122701799,0.0343132435355422,0.0351981122800118,0.0402479826805747,0.0371974020862035,0.0408384176343239,0.0407400118086991,0.0423145050186972,0.0430033457980712,0.0411336351111986,0.0418224758905728,0.0453650856130683,0.0438889982286952
"FJ882548",0.00648521175198979,0.0104156431168321,0.0194556352559694,0.0225017195637222,0.0172938980053061,0.0212243293701484,0.017195637221185,0.0193573744718483,0.0193573744718483,0.0144443352657955,0.0167043333005797,0.0167043333005797,0.0139530313451901,0.0169008548688219,0.0197504176083325,0.015328682322885,0.0194556352559694,0.0236808489731748,0.018964331335364,0.0198486783924535,0.0148373784022796,0.0236808489731748,0.013658248992827,0.00962955684386357,0.0208312862336641,0.0222069372113589,0.0103173823327111,0,0.0368586593276981,0.0368586593276981,0.0404953803813642,0.0410851189306074,0.0392176135246707,0.0354826027127974,0.0367603695694909,0.0425594653037153,0.0389227442500492,0.0366620798112837,0.0411834086888146,0.0358757617456261,0.0417731472380578,0.0396107725574996,0.0349911539217613,0.0342048358561038,0.0359740515038333,0.0402005111067427,0.0370552388441124,0.0371535286023197,0.0404953803813642,0.0357774719874189,0.0424611755455082,0.0354826027127974,0.0379398466679772,0.0319441714173383,0.0360723412620405,0.0345979948889326,0.0357774719874189,0.0364655002948693,0.038333005700806,0.0348928641635542,0.0369569490859053,0.0380381364261844,0.0387261647336348,0.0318552748009046,0.0318552748009046,0.0312653623045915,0.0318552748009046,0.0361812997738669,0.0336250122898437,0.0324451872972176,0.0340182872873857,0.0314619998033625,0.0329367810441451,0.0404447943318245,0.0380830545168274,0.0404447943318245,0.0413304467624483,0.0425113166699469,0.0422160991930722,0.040051171029325,0.0423145050186972,0.0453650856130683,0.0436921865774453
