"2011",3,3,3,3,1,3,3,3,1,2,2,2,0,0,0,3,1,9,7,7,5,0,8,25,51,0,0,1,2,0,1,1,1,1,29,23,8,2,11,7,0,4,6,3,1,2,1,1,23,18,10,31,6,7,17,16,31,6,33,11,17,6,15,11,6,39,43,37,28,66,4,49,48,41,1,2,10,4,7,7,7,17,6,15,15,18,2,0,2,2,2,1,49,32,2,2,2,3,0,0,1,2,2,2,1,1,2,6,5,16,20,5,6,38,17,31,10,2,45,1,1,1,4,0,2,1,1,15,3,1
"2007",7,7,7,7,5,7,7,7,5,2,2,2,4,4,4,7,3,5,3,3,1,4,4,21,47,4,4,3,2,4,3,3,3,3,25,19,4,2,7,3,4,0,2,1,3,2,3,3,19,14,6,27,2,3,13,12,27,2,29,7,13,2,11,7,2,35,39,33,24,62,0,45,44,37,3,2,6,0,3,3,3,13,2,11,11,14,6,4,6,6,6,3,45,28,6,6,6,7,4,4,5,6,6,6,3,3,6,2,1,12,16,1,2,34,13,27,6,6,41,3,3,3,0,4,6,5,3,11,7,3
"2005",9,9,9,9,7,9,9,9,7,4,4,4,6,6,6,9,5,3,1,1,1,6,2,19,45,6,6,5,4,6,5,5,5,5,23,17,2,4,5,1,6,2,0,3,5,4,5,5,17,12,4,25,0,1,11,10,25,0,27,5,11,0,9,5,0,33,37,31,22,60,2,43,42,35,5,4,4,2,1,1,1,11,0,9,9,12,8,6,8,8,8,5,43,26,8,8,8,9,6,6,7,8,8,8,5,5,8,0,1,10,14,1,0,32,11,25,4,8,39,5,5,5,2,6,8,7,5,9,9,5
"2008",6,6,6,6,4,6,6,6,4,1,1,1,3,3,3,6,2,6,4,4,2,3,5,22,48,3,3,2,1,3,2,2,2,2,26,20,5,1,8,4,3,1,3,0,2,1,2,2,20,15,7,28,3,4,14,13,28,3,30,8,14,3,12,8,3,36,40,34,25,63,1,46,45,38,2,1,7,1,4,4,4,14,3,12,12,15,5,3,5,5,5,2,46,29,5,5,5,6,3,3,4,5,5,5,2,2,5,3,2,13,17,2,3,35,14,28,7,5,42,2,2,2,1,3,5,4,2,12,6,2
"2010",4,4,4,4,2,4,4,4,2,1,1,1,1,1,1,4,0,8,6,6,4,1,7,24,50,1,1,0,1,1,0,0,0,0,28,22,7,1,10,6,1,3,5,2,0,1,0,0,22,17,9,30,5,6,16,15,30,5,32,10,16,5,14,10,5,38,42,36,27,65,3,48,47,40,0,1,9,3,6,6,6,16,5,14,14,17,3,1,3,3,3,0,48,31,3,3,3,4,1,1,2,3,3,3,0,0,3,5,4,15,19,4,5,37,16,30,9,3,44,0,0,0,3,1,3,2,0,14,4,0
"2009",5,5,5,5,3,5,5,5,3,0,0,0,2,2,2,5,1,7,5,5,3,2,6,23,49,2,2,1,0,2,1,1,1,1,27,21,6,0,9,5,2,2,4,1,1,0,1,1,21,16,8,29,4,5,15,14,29,4,31,9,15,4,13,9,4,37,41,35,26,64,2,47,46,39,1,0,8,2,5,5,5,15,4,13,13,16,4,2,4,4,4,1,47,30,4,4,4,5,2,2,3,4,4,4,1,1,4,4,3,14,18,3,4,36,15,29,8,4,43,1,1,1,2,2,4,3,1,13,5,1
"2010",4,4,4,4,2,4,4,4,2,1,1,1,1,1,1,4,0,8,6,6,4,1,7,24,50,1,1,0,1,1,0,0,0,0,28,22,7,1,10,6,1,3,5,2,0,1,0,0,22,17,9,30,5,6,16,15,30,5,32,10,16,5,14,10,5,38,42,36,27,65,3,48,47,40,0,1,9,3,6,6,6,16,5,14,14,17,3,1,3,3,3,0,48,31,3,3,3,4,1,1,2,3,3,3,0,0,3,5,4,15,19,4,5,37,16,30,9,3,44,0,0,0,3,1,3,2,0,14,4,0
"2010",4,4,4,4,2,4,4,4,2,1,1,1,1,1,1,4,0,8,6,6,4,1,7,24,50,1,1,0,1,1,0,0,0,0,28,22,7,1,10,6,1,3,5,2,0,1,0,0,22,17,9,30,5,6,16,15,30,5,32,10,16,5,14,10,5,38,42,36,27,65,3,48,47,40,0,1,9,3,6,6,6,16,5,14,14,17,3,1,3,3,3,0,48,31,3,3,3,4,1,1,2,3,3,3,0,0,3,5,4,15,19,4,5,37,16,30,9,3,44,0,0,0,3,1,3,2,0,14,4,0
"1988",26,26,26,26,24,26,26,26,24,21,21,21,23,23,23,26,22,14,16,16,18,23,15,2,28,23,23,22,21,23,22,22,22,22,6,0,15,21,12,16,23,19,17,20,22,21,22,22,0,5,13,8,17,16,6,7,8,17,10,12,6,17,8,12,17,16,20,14,5,43,19,26,25,18,22,21,13,19,16,16,16,6,17,8,8,5,25,23,25,25,25,22,26,9,25,25,25,26,23,23,24,25,25,25,22,22,25,17,18,7,3,18,17,15,6,8,13,25,22,22,22,22,19,23,25,24,22,8,26,22
"1993",21,21,21,21,19,21,21,21,19,16,16,16,18,18,18,21,17,9,11,11,13,18,10,7,33,18,18,17,16,18,17,17,17,17,11,5,10,16,7,11,18,14,12,15,17,16,17,17,5,0,8,13,12,11,1,2,13,12,15,7,1,12,3,7,12,21,25,19,10,48,14,31,30,23,17,16,8,14,11,11,11,1,12,3,3,0,20,18,20,20,20,17,31,14,20,20,20,21,18,18,19,20,20,20,17,17,20,12,13,2,2,13,12,20,1,13,8,20,27,17,17,17,14,18,20,19,17,3,21,17
"2001",13,13,13,13,11,13,13,13,11,8,8,8,10,10,10,13,9,1,3,3,5,10,2,15,41,10,10,9,8,10,9,9,9,9,19,13,2,8,1,3,10,6,4,7,9,8,9,9,13,8,0,21,4,3,7,6,21,4,23,1,7,4,5,1,4,29,33,27,18,56,6,39,38,31,9,8,0,6,3,3,3,7,4,5,5,8,12,10,12,12,12,9,39,22,12,12,12,13,10,10,11,12,12,12,9,9,12,4,5,6,10,5,4,28,7,21,0,12,35,9,9,9,6,10,12,11,9,5,13,9
